,zipcode,state,target_clean,total_schools,has_preschool,has_elementary_school,has_middle_school,has_highschool,best_preschool_rating,best_elementary_school_rating,best_middle_school_rating,best_highschool_rating,preschool_distance,elementary_school_distance,middle_school_distance,highschool_distance,pool,sqft_clean,beds_clean,baths_int,has_half_bath,stories_int,is_split_level,fireplaces,has_firepit,heating_forced_air,heating_gas,heating_electric,heating_heat_pump,heating_oil,heating_baseboard,heating_radiant,heating_hot_water_steam,heating_central,heating_other,no_heating,cooling_central,cooling_heat_pump,cooling_evaporative,cooling_window_wall,cooling_fans,cooling_zoned,cooling_other,cooling_no,parking_garage,parking_carport,parking_driveway,parking_off_street,parking_other,parking_spaces,was_remodeled,city_clean,is_foreclosure,type_lot_land,type_single_family,type_condo,type_traditional,type_townhouse,type_multi_family,type_coop,type_mobile_manufactured,type_apartment,type_penthouse,type_farm_ranch,type_other,lotsize_clean,type_sum,house_age,is_new_construction,is_historical,best_preschool_rating_missing,best_elementary_school_rating_missing,best_middle_school_rating_missing,best_highschool_rating_missing
484,92604,CA,898000.0,3,0,1,1,1,0.0,9.0,8.0,9.0,100.0,1.0,0.2,1.0,1,1688.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,irvine,0,0,1,0,0,0,0,0,0,0,0,0,0,6298.0,1,51.0,0,0,0,0,0,0
485,32514,FL,270000.0,3,1,1,1,1,4.0,6.0,3.0,6.0,2.47,5.03,2.6,5.03,0,2400.0,3.0,3.0,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,pensacola,0,0,1,0,0,0,0,0,0,0,0,0,0,13068.0,1,59.0,0,0,0,0,0,0
486,33701,FL,499000.0,3,0,1,1,1,0.0,6.0,2.0,6.0,100.0,1.9,1.6,1.9,0,1544.0,3.0,2.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,saint petersburg,0,0,1,0,0,0,0,0,0,0,0,0,0,6098.0,1,101.0,0,1,0,0,0,0
487,33602,FL,327500.0,3,1,1,1,1,2.0,3.0,3.0,3.0,1.1,0.7,4.8,0.7,0,754.0,,,0,1.0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tampa,0,0,0,0,0,0,0,0,0,0,0,0,1,754.0,1,19.0,0,0,0,0,0,0
488,85085,AZ,534064.0,8,1,1,1,1,9.0,10.0,9.0,10.0,0.9,1.7,0.9,1.7,0,2440.0,3.0,2.0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,phoenix,0,0,1,0,0,0,0,0,0,0,0,0,0,10160.0,1,7.0,1,0,0,0,0,0
489,80012,CO,129800.0,4,0,1,1,1,0.0,3.0,2.0,2.0,100.0,0.7,1.3,0.5,0,664.0,,,0,,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,aurora,0,0,0,0,0,0,0,0,0,0,0,0,1,664.0,1,46.0,0,0,0,0,0,0
490,91042,CA,649000.0,3,0,1,1,1,0.0,6.0,5.0,6.0,100.0,1.12,1.61,1.12,0,1199.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,tujunga,0,0,1,0,0,0,0,0,0,0,0,0,0,6910.0,1,50.0,0,0,0,0,0,0
491,77382,TX,949900.0,3,1,1,1,1,10.0,10.0,10.0,9.0,0.76,0.76,0.76,3.78,1,5498.0,5.0,5.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,the woodlands,0,0,1,0,0,0,0,0,0,0,0,0,0,12197.0,1,19.0,0,0,0,0,0,0
492,32303,FL,89900.0,3,1,1,1,1,3.0,4.0,2.0,4.0,1.18,2.15,3.14,2.15,0,765.0,2.0,,0,2.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tallahassee,0,0,0,0,0,1,0,0,0,0,0,0,0,3920.0,1,43.0,0,0,0,0,0,0
493,34953,FL,329000.0,8,1,1,1,1,5.0,8.0,8.0,5.0,3.61,6.79,6.79,0.84,1,2162.0,4.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,port saint lucie,0,0,1,0,0,0,0,0,0,0,0,0,0,13068.0,1,25.0,0,0,0,0,0,0
495,33712,FL,280000.0,3,1,1,1,1,2.0,4.0,4.0,4.0,1.0,0.3,0.5,0.3,1,1617.0,3.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,saint petersburg,0,0,1,0,0,0,0,0,0,0,0,0,0,7666.0,1,55.0,0,0,0,0,0,0
496,32909,FL,284900.0,3,1,1,1,1,5.0,5.0,5.0,5.0,0.9,0.9,0.9,1.3,0,2761.0,4.0,3.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,palm bay,0,0,1,0,0,0,0,0,0,0,0,0,0,6098.0,1,10.0,1,0,0,0,0,0
497,33609,FL,789000.0,3,1,1,1,1,8.0,8.0,9.0,7.0,0.8,0.8,1.1,1.6,0,2500.0,,,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tampa,0,0,0,0,1,0,0,0,0,0,0,0,0,13939.0,1,58.0,0,0,0,0,0,0
498,32686,FL,109900.0,6,1,1,1,1,1.0,5.0,6.0,5.0,0.9,11.9,12.9,11.9,0,3056.0,3.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reddick,0,0,1,0,0,0,0,0,0,0,0,0,0,64904.0,1,62.0,0,0,0,0,0,0
499,91311,CA,961595.0,3,0,1,1,1,0.0,5.0,7.0,5.0,100.0,1.27,1.85,2.3,1,2691.0,3.0,3.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,chatsworth,1,0,1,0,0,0,0,0,0,0,0,0,0,36155.0,1,50.0,0,0,0,0,0,0
500,78411,TX,515000.0,3,1,1,1,1,6.0,6.0,3.0,5.0,1.4,1.4,1.5,1.1,1,3398.0,4.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,corpus christi,0,0,1,0,0,0,0,0,0,0,0,0,0,14810.0,1,67.0,0,0,0,0,0,0
501,78258,TX,412900.0,3,1,1,1,1,8.0,9.0,9.0,9.0,0.9,1.7,1.6,1.7,0,3143.0,3.0,4.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,san antonio,0,0,1,0,0,0,0,0,0,0,0,0,0,3143.0,1,7.0,1,0,0,0,0,0
502,98199,WA,699988.0,6,0,1,1,1,0.0,9.0,8.0,9.0,100.0,0.4,1.4,1.6,0,1333.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,seattle,0,0,0,0,0,0,0,0,0,0,0,0,1,642.0,1,9.0,1,0,0,0,0,0
504,98908,WA,599000.0,4,0,1,1,1,0.0,2.0,3.0,2.0,100.0,3.55,1.74,3.55,0,4786.0,3.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,yakima,0,0,1,0,0,0,0,0,0,0,0,0,0,10019.0,1,30.0,0,0,0,0,0,0
505,89141,NV,519000.0,3,1,1,1,1,8.0,8.0,0.0,5.0,1.53,1.53,1.64,3.17,1,1901.0,2.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,las vegas,0,0,1,0,0,0,0,0,0,0,0,0,0,8276.0,1,21.0,0,0,0,0,1,0
506,75070,TX,508000.0,3,0,1,1,1,0.0,10.0,9.0,8.0,100.0,0.83,2.27,3.27,0,3914.0,5.0,4.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,mckinney,0,0,1,0,0,0,0,0,0,0,0,0,0,6794.0,1,8.0,1,0,0,0,0,0
507,75212,TX,515000.0,3,1,1,1,1,7.0,7.0,3.0,3.0,0.6,0.6,1.8,1.2,0,2295.0,3.0,4.0,0,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,dallas,0,0,1,0,0,0,0,0,0,0,0,0,0,1738.0,1,7.0,1,0,0,0,0,0
508,33125,FL,159900.0,5,1,1,1,1,10.0,4.0,10.0,2.0,21.2,0.8,21.2,1.2,0,700.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,0,0,0,0,0,0,0,0,0,0,1,700.0,1,52.0,0,0,0,0,0,0
509,90069,CA,1389000.0,3,0,1,1,1,0.0,10.0,3.0,6.0,100.0,0.16,2.81,1.43,0,1800.0,3.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,west hollywood,0,0,0,1,0,0,0,0,0,0,0,0,0,6609.0,1,17.0,0,0,0,0,0,0
510,33312,FL,197717.0,3,1,1,1,1,4.0,4.0,4.0,3.0,0.3,0.3,1.7,0.6,0,1.0,3.0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fort lauderdale,0,0,1,0,0,0,0,0,0,0,0,0,0,6298.0,1,72.0,0,0,0,0,0,0
511,46241,IN,65000.0,5,1,1,1,1,3.0,4.0,5.0,4.0,0.92,1.96,2.06,1.96,0,588.0,,,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,indianapolis,0,0,1,0,0,0,0,0,0,0,0,0,0,6795.0,1,91.0,0,0,0,0,0,0
514,34746,FL,65000.0,2,1,1,1,1,4.0,6.0,4.0,6.0,9.5,4.9,9.5,4.9,1,1320.0,3.0,2.0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,kissimmee,0,0,0,0,0,0,0,0,1,0,0,0,0,1320.0,1,35.0,0,0,0,0,0,0
515,75041,TX,198500.0,65,1,1,1,1,10.0,10.0,8.0,7.0,2.06,2.06,2.99,6.66,0,1515.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,garland,0,0,1,0,0,0,0,0,0,0,0,0,0,7597.0,1,65.0,0,0,0,0,0,0
516,33062,FL,650000.0,3,1,1,1,1,6.0,6.0,4.0,3.0,0.45,0.45,1.65,2.48,1,2060.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,pompano beach,0,0,1,0,0,0,0,0,0,0,0,0,0,8000.0,1,67.0,0,0,0,0,0,0
517,33313,FL,264010.0,2,1,1,1,1,5.0,5.0,4.0,4.0,0.3,0.3,0.7,0.7,0,1670.0,4.0,2.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,lauderhill,0,0,1,0,0,0,0,0,0,0,0,0,0,7873.0,1,64.0,0,0,0,0,0,0
518,33316,FL,205000.0,3,1,1,1,1,7.0,7.0,5.0,7.0,1.26,3.77,3.08,3.77,0,796.0,2.0,2.0,0,3.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fort lauderdale,0,0,0,1,0,0,0,0,0,0,0,0,0,796.0,1,57.0,0,0,0,0,0,0
519,44120,OH,299900.0,8,1,1,1,1,4.0,5.0,6.0,5.0,0.3,0.4,2.3,0.4,0,2053.0,2.0,3.0,1,3.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shaker heights,0,0,0,1,0,1,0,0,0,0,0,0,0,2053.0,2,8.0,1,0,0,0,0,0
522,60637,IL,120900.0,4,1,1,1,1,2.0,3.0,2.0,3.0,0.16,3.34,0.16,3.34,0,4900.0,8.0,4.0,0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chicago,1,0,0,0,0,0,1,0,0,0,0,0,0,8000.0,1,116.0,0,1,0,0,0,0
523,33165,FL,415000.0,5,1,1,1,1,10.0,5.0,10.0,5.0,15.9,1.0,15.9,2.1,0,1312.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,0,0,0,0,0,0,0,0,0,0,1,8025.0,1,68.0,0,0,0,0,0,0
524,79938,TX,132000.0,2,0,1,1,1,0.0,5.0,8.0,5.0,100.0,1.68,1.69,1.68,0,1200.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,el paso,0,0,1,0,0,0,0,0,0,0,0,0,0,4395.0,1,15.0,0,0,0,0,0,0
525,32257,FL,259900.0,3,1,1,1,1,8.0,8.0,5.0,7.0,0.9,0.9,0.8,1.8,0,1449.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,jacksonville,0,0,0,0,1,0,0,0,0,0,0,0,0,29621.0,1,45.0,0,0,0,0,0,0
526,84103,UT,299999.0,3,1,1,1,1,9.0,9.0,9.0,4.0,1.32,1.32,1.32,0.75,0,990.0,2.0,2.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,salt lake city,0,0,0,1,0,0,0,0,0,0,0,0,0,990.0,1,50.0,0,0,0,0,0,0
527,97224,OR,459990.0,3,0,1,1,1,0.0,7.0,6.0,7.0,100.0,0.9,1.19,3.56,0,1847.0,4.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,tigard,0,0,1,0,0,0,0,0,0,0,0,0,0,2996.0,1,7.0,1,0,0,0,0,0
529,37405,TN,419900.0,3,1,1,1,1,3.0,4.0,3.0,4.0,2.8,3.7,3.6,3.7,0,2442.0,,,0,3.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,1,2442.0,1,7.0,1,0,0,0,0,0
530,75604,TX,219900.0,3,0,1,1,1,0.0,7.0,6.0,7.0,100.0,0.8,0.9,0.8,0,1936.0,4.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,longview,0,0,1,0,0,0,0,0,0,0,0,0,0,7492.0,1,10.0,1,0,0,0,0,0
531,33904,FL,285000.0,24,1,1,1,1,8.0,8.0,8.0,7.0,4.27,4.27,4.87,7.6,1,1174.0,2.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,cape coral,0,0,0,0,0,1,0,0,0,0,0,0,0,9204.0,1,13.0,0,0,0,0,0,0
532,19464,PA,35731.0,3,1,1,1,1,3.0,3.0,3.0,3.0,0.4,0.4,0.4,0.6,0,1224.0,3.0,1.0,0,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,pottstown,1,0,1,0,0,0,0,0,0,0,0,0,0,1190.0,1,126.0,0,1,0,0,0,0
533,34747,FL,42800.0,8,1,1,1,1,4.0,9.0,9.0,6.0,6.5,4.2,4.2,2.1,0,0.0,,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,reunion,0,1,0,0,0,0,0,0,0,0,0,0,0,7579.0,1,0.0,0,0,0,0,0,0
534,33313,FL,59504.0,2,1,1,1,1,5.0,5.0,4.0,4.0,0.4,0.4,0.6,0.6,0,950.0,2.0,2.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,lauderhill,1,0,0,1,0,0,0,0,0,0,0,0,0,950.0,1,59.0,0,0,0,0,0,0
535,33156,FL,214000.0,5,1,1,1,1,10.0,3.0,10.0,3.0,12.9,2.4,12.9,2.4,0,657.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,0,0,0,0,0,0,0,0,0,0,1,657.0,1,20.0,0,0,0,0,0,0
536,33029,FL,439900.0,3,1,1,1,1,8.0,8.0,8.0,8.0,2.1,0.91,3.97,0.91,0,2519.0,5.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,pembroke pines,1,0,1,0,0,0,0,0,0,0,0,0,0,6656.0,1,28.0,0,0,0,0,0,0
537,33127,FL,212924.0,2,1,1,1,1,10.0,10.0,10.0,2.0,21.9,21.9,21.9,0.9,0,946.0,2.0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,1,0,0,0,0,0,0,0,0,0,0,5227.0,1,91.0,0,0,0,0,0,0
538,75601,TX,164000.0,2,0,1,1,0,0.0,3.0,5.0,0.0,100.0,3.64,3.64,100.0,0,1580.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,longview,0,0,1,0,0,0,0,0,0,0,0,0,0,11761.0,1,67.0,0,0,0,0,0,0
539,10021,NY,736000.0,7,1,1,1,1,9.0,9.0,10.0,8.0,0.21,0.21,0.17,3.16,0,900.0,2.0,,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,new york,0,0,0,0,0,0,0,1,0,0,0,0,0,19602.0,1,63.0,0,0,0,0,0,0
541,94134,CA,906621.0,3,0,1,1,1,0.0,6.0,2.0,6.0,100.0,0.8,0.4,0.8,0,1440.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,san francisco,1,0,1,0,0,0,0,0,0,0,0,0,0,3140.0,1,62.0,0,0,0,0,0,0
542,80304,CO,2295000.0,3,1,1,1,1,5.0,9.0,4.0,9.0,0.4,1.1,0.6,1.1,0,3988.0,4.0,5.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,boulder,0,0,1,0,0,0,0,0,0,0,0,0,0,6573.0,1,8.0,1,0,0,0,0,0
543,20003,DC,1100000.0,5,1,1,1,1,0.0,6.0,6.0,6.0,0.99,0.4,0.4,0.4,0,1872.0,,1.0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,washington,0,0,0,0,0,0,0,0,0,0,0,0,1,656.0,1,16.0,0,0,1,0,0,0
544,77028,TX,179900.0,3,1,1,1,1,3.0,3.0,2.0,2.0,1.15,1.15,2.69,1.57,0,1689.0,3.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,houston,0,0,1,0,0,0,0,0,0,0,0,0,0,7801.0,1,7.0,1,0,0,0,0,0
545,91601,CA,5995000.0,8,0,1,1,1,0.0,10.0,10.0,10.0,100.0,0.6,0.6,0.6,0,8064.0,,,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,north hollywood,0,0,0,0,0,0,1,0,0,0,0,0,0,16875.0,1,70.0,0,0,0,0,0,0
546,33321,FL,199000.0,3,0,1,1,1,0.0,9.0,5.0,5.0,100.0,2.0,2.5,2.5,0,1062.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,tamarac,0,0,0,0,0,0,0,0,0,0,0,0,1,3600.0,1,57.0,0,0,0,0,0,0
547,33129,FL,320000.0,6,1,1,1,1,10.0,10.0,10.0,4.0,20.55,20.55,4.13,2.62,0,791.0,,,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,791.0,1,22.0,0,0,0,0,0,0
548,80228,CO,735000.0,3,0,1,1,1,0.0,7.0,7.0,7.0,100.0,2.08,1.94,2.08,0,2624.0,3.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,lakewood,0,0,1,0,0,0,0,0,0,0,0,0,0,5184.0,1,12.0,0,0,0,0,0,0
549,77007,TX,389900.0,3,1,1,1,1,9.0,9.0,4.0,3.0,0.6,0.6,1.4,2.0,0,2194.0,,,0,4.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,houston,0,0,0,0,0,0,0,0,0,0,0,0,1,2194.0,1,7.0,1,0,0,0,0,0
550,37421,TN,469900.0,4,1,1,1,1,0.0,9.0,6.0,6.0,0.99,0.8,0.7,0.7,0,4300.0,,,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,chattanooga,0,0,0,0,0,0,0,0,0,0,0,0,1,43560.0,1,28.0,0,0,1,0,0,0
551,33316,FL,374000.0,3,1,1,1,1,7.0,7.0,5.0,7.0,1.7,3.52,2.69,3.52,1,1060.0,,2.0,0,9.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,fort lauderdale,0,0,0,1,0,0,0,0,0,0,0,0,0,1060.0,1,60.0,0,0,0,0,0,0
552,33137,FL,245000.0,5,1,1,1,1,10.0,10.0,10.0,2.0,24.24,24.24,24.24,1.99,0,757.0,,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,757.0,1,53.0,0,0,0,0,0,0
553,32257,FL,309900.0,3,1,1,1,1,6.0,6.0,3.0,6.0,0.7,0.7,3.41,6.95,1,1994.0,3.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,jacksonville,0,0,1,0,0,0,0,0,0,0,0,0,0,8720.0,1,48.0,0,0,0,0,0,0
554,32277,FL,215000.0,3,0,1,1,1,0.0,4.0,3.0,3.0,100.0,1.4,1.3,1.3,0,1330.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jacksonville,0,0,1,0,0,0,0,0,0,0,0,0,0,5662.0,1,22.0,0,0,0,0,0,0
555,27106,NC,1000000.0,3,1,1,1,1,8.0,8.0,9.0,8.0,0.92,3.92,0.93,3.92,1,7387.0,6.0,7.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,winston salem,0,0,1,0,0,0,0,0,0,0,0,0,0,56628.0,1,21.0,0,0,0,0,0,0
556,28270,NC,459000.0,3,0,1,1,1,0.0,9.0,9.0,9.0,100.0,0.75,1.88,0.75,0,2608.0,4.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,charlotte,0,0,1,0,0,0,0,0,0,0,0,0,0,6969.0,1,32.0,0,0,0,0,0,0
557,34746,FL,205000.0,8,1,1,1,1,4.0,9.0,9.0,6.0,8.1,3.6,3.6,5.7,0,1330.0,2.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kissimmee,0,0,1,0,0,0,0,0,0,0,0,0,0,5220.0,1,36.0,0,0,0,0,0,0
560,32137,FL,595000.0,3,1,1,1,1,7.0,7.0,7.0,5.0,8.84,8.84,8.84,3.08,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,palm coast,0,1,0,0,0,0,0,0,0,0,0,0,0,7013.0,1,0.0,0,0,0,0,0,0
561,77045,TX,333900.0,3,1,1,1,1,4.0,4.0,2.0,2.0,3.16,3.16,4.54,3.41,0,2144.0,3.0,4.0,0,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,houston,0,0,0,0,0,1,0,0,0,0,0,0,0,1241.0,1,17.0,0,0,0,0,0,0
562,34470,FL,197990.0,8,0,1,1,1,0.0,5.0,4.0,5.0,100.0,3.6,2.9,3.6,0,1828.0,4.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ocala,0,0,1,0,0,0,0,0,0,0,0,0,0,10890.0,1,6.0,1,0,0,0,0,0
563,10453,NY,559000.0,2,1,1,1,1,4.0,4.0,5.0,5.0,0.09,0.09,0.14,0.14,0,3120.0,4.0,3.0,0,1.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,bronx,0,0,1,0,0,0,0,0,0,0,0,0,0,3135.0,1,116.0,0,1,0,0,0,0
564,20024,DC,339000.0,5,1,1,1,1,2.0,4.0,6.0,4.0,0.3,2.4,0.3,2.4,0,836.0,,,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,washington,0,0,0,1,0,0,0,0,0,0,0,0,0,836.0,1,62.0,0,0,0,0,0,0
